filename	event_label	onset	offset
soundscape_train_uniform228.wav	car_horn	2.461278	2.851322
soundscape_train_uniform228.wav	gun_shot	3.114917	5.097207
soundscape_train_uniform228.wav	engine_idling	4.887406	8.612954
soundscape_train_uniform228.wav	siren	6.176475000000001	10.0
soundscape_train_uniform228.wav	dog_bark	7.0201160000000025	10.0
soundscape_train_bimodal1276.wav	car_horn	1.9348990000000001	2.1884809990000003
soundscape_train_bimodal1276.wav	car_horn	2.752358	5.892798
soundscape_train_bimodal1276.wav	children_playing	2.118862	3.625195
soundscape_train_bimodal1276.wav	children_playing	6.82782	8.384931
soundscape_train_bimodal1276.wav	gun_shot	2.3435080000000004	3.002713
soundscape_train_bimodal1276.wav	street_music	4.519642998999999	7.610555999000001
soundscape_train_bimodal1276.wav	air_conditioner	5.317455000000002	7.1926390000000024
soundscape_train_unimodal181.wav	siren	5.300275	6.9734539999999985
soundscape_train_unimodal181.wav	street_music	5.990832	10.0
soundscape_train_unimodal181.wav	engine_idling	6.573207000000001	9.703454
soundscape_train_bimodal1510.wav	siren	0.7149220000000001	1.446832
soundscape_train_bimodal1510.wav	jackhammer	6.5749179999999985	10.0
soundscape_train_unimodal1806.wav	children_playing	2.220278	4.595173
soundscape_train_unimodal1806.wav	jackhammer	2.472147	8.262274000000001
soundscape_train_unimodal1806.wav	engine_idling	4.959525	7.114797
soundscape_train_unimodal1806.wav	siren	5.806539000000001	6.3997340000000005
soundscape_train_unimodal1806.wav	street_music	6.510907	8.810394
soundscape_train_unimodal1806.wav	gun_shot	7.163814	8.258804000000001
soundscape_train_bimodal1538.wav	dog_bark	0.075751	3.647964
soundscape_train_bimodal1538.wav	jackhammer	1.764903	5.9335830000000005
soundscape_train_bimodal1538.wav	engine_idling	2.6208110000000002	4.1102870000000005
soundscape_train_bimodal1538.wav	car_horn	4.903539	9.362433
soundscape_train_bimodal1538.wav	gun_shot	7.1221650000000025	9.766346
soundscape_train_bimodal1538.wav	siren	7.485342	9.999999999
soundscape_train_unimodal817.wav	car_horn	6.214285	7.3921160000000015
soundscape_train_uniform566.wav	dog_bark	0.09842000000000001	0.358918
soundscape_train_uniform566.wav	jackhammer	0.14456000000000002	1.7907840000000002
soundscape_train_uniform566.wav	street_music	0.927336	1.8046220000000002
soundscape_train_uniform566.wav	engine_idling	1.2405430000000002	2.3807100000000005
soundscape_train_uniform566.wav	engine_idling	5.538331	6.591017000000001
soundscape_train_uniform566.wav	siren	2.884624	3.913124
soundscape_train_uniform566.wav	air_conditioner	6.3530510000000024	7.2261289999999985
soundscape_train_bimodal273.wav	dog_bark	2.9292170000000004	3.994054
soundscape_train_bimodal273.wav	dog_bark	6.681774000000001	7.318316999999999
soundscape_train_bimodal273.wav	engine_idling	6.08265	10.0
soundscape_train_bimodal273.wav	engine_idling	6.8785539999999985	8.870209000000003
soundscape_train_bimodal273.wav	jackhammer	6.8852850000000005	10.0
soundscape_train_bimodal273.wav	gun_shot	8.098696	9.816991
soundscape_train_unimodal10.wav	street_music	5.974285	7.6972
soundscape_train_unimodal10.wav	children_playing	7.2041179999999985	9.950342
soundscape_train_bimodal515.wav	siren	2.011687	5.226975
soundscape_train_bimodal515.wav	siren	5.696537	7.566752
soundscape_train_bimodal515.wav	gun_shot	6.1288940000000025	7.402543
soundscape_train_bimodal515.wav	car_horn	6.4971250000000005	7.2596669999999985
soundscape_train_uniform200.wav	siren	0.384963	1.884847
soundscape_train_uniform200.wav	siren	2.191147	3.6314330000000004
soundscape_train_uniform200.wav	drilling	1.982717	5.218696
soundscape_train_uniform200.wav	jackhammer	4.643199	5.284505
soundscape_train_uniform200.wav	dog_bark	6.5161310000000014	10.0
soundscape_train_uniform200.wav	engine_idling	7.215267999999999	9.253643
soundscape_train_unimodal1190.wav	children_playing	4.3327610000000005	7.2744170000000015
soundscape_train_bimodal501.wav	siren	4.825679	7.260633
soundscape_train_bimodal501.wav	street_music	6.6999010000000006	9.824877
soundscape_train_bimodal501.wav	gun_shot	6.906002000000001	7.5254220000000025
soundscape_train_uniform214.wav	jackhammer	2.4938260000000003	3.3784460000000003
soundscape_train_unimodal1184.wav	children_playing	3.3929110000000002	5.651472
soundscape_train_unimodal1184.wav	drilling	4.7742320000000005	6.3254360000000025
soundscape_train_unimodal1184.wav	gun_shot	5.040644	7.881100999999999
soundscape_train_unimodal1184.wav	engine_idling	6.5416000000000025	9.761998000000002
soundscape_train_unimodal1184.wav	car_horn	7.7854199999999985	10.0
soundscape_train_uniform572.wav	gun_shot	2.498301	6.094246
soundscape_train_uniform572.wav	jackhammer	3.71691	4.2765130000000005
soundscape_train_unimodal803.wav	children_playing	4.278441	5.434547
soundscape_train_unimodal803.wav	engine_idling	5.316891	9.09171
soundscape_train_unimodal803.wav	gun_shot	9.007008	9.268346000000001
soundscape_train_bimodal267.wav	engine_idling	1.51637	4.016769999
soundscape_train_bimodal267.wav	gun_shot	2.984032	3.535256
soundscape_train_bimodal267.wav	street_music	4.935829	6.321683
soundscape_train_bimodal267.wav	jackhammer	5.689508	7.703105000000001
soundscape_train_uniform599.wav	drilling	0.507961	2.186238
soundscape_train_uniform599.wav	drilling	7.8159930000000015	10.0
soundscape_train_uniform599.wav	street_music	0.979555	3.6045760000000002
soundscape_train_uniform599.wav	dog_bark	1.556554	5.236905
soundscape_train_uniform599.wav	dog_bark	8.591805	9.274030000000002
soundscape_train_uniform599.wav	car_horn	3.3599930000000002	6.4131730000000005
soundscape_train_uniform599.wav	children_playing	7.250423999000001	8.331133999
soundscape_train_unimodal630.wav	children_playing	2.753333	6.006196
soundscape_train_unimodal630.wav	children_playing	7.573228	10.0
soundscape_train_unimodal630.wav	siren	4.608887	6.534694
soundscape_train_unimodal630.wav	dog_bark	4.626519	8.109086000000001
soundscape_train_unimodal630.wav	car_horn	5.237578	8.226821000000001
soundscape_train_unimodal630.wav	street_music	5.696994	8.376327999999999
soundscape_train_unimodal630.wav	gun_shot	5.8875530000000005	7.7612440000000005
soundscape_train_unimodal1609.wav	gun_shot	2.2468280000000003	3.3242800000000003
soundscape_train_unimodal1609.wav	gun_shot	5.514826	7.708660000000001
soundscape_train_unimodal1609.wav	car_horn	3.151262	6.142528
soundscape_train_unimodal1609.wav	street_music	4.346167	6.452726
soundscape_train_unimodal1609.wav	street_music	6.558785	8.263691
soundscape_train_uniform1427.wav	drilling	0.9049709999999999	2.4657
soundscape_train_uniform1427.wav	dog_bark	6.592478999999999	7.086386
soundscape_train_uniform1427.wav	car_horn	6.9738760000000015	9.021096
soundscape_train_uniform1341.wav	air_conditioner	0.325907	3.810999
soundscape_train_uniform1341.wav	gun_shot	5.334692	5.6925370000000015
soundscape_train_uniform1341.wav	gun_shot	7.5452330000000005	8.516919000000001
soundscape_train_uniform1341.wav	gun_shot	8.765647000000001	10.000000000000002
soundscape_train_unimodal156.wav	children_playing	4.793337	7.482405
soundscape_train_unimodal156.wav	dog_bark	4.993505000000001	8.538837000000001
soundscape_train_unimodal156.wav	air_conditioner	5.1005	7.392405
soundscape_train_unimodal156.wav	car_horn	5.9800830000000005	10.0
soundscape_train_unimodal156.wav	drilling	6.0028950000000005	7.087250999999998
soundscape_train_unimodal156.wav	street_music	6.349355	7.909851
soundscape_train_unimodal156.wav	siren	7.452775999999999	7.887741
soundscape_train_unimodal142.wav	street_music	3.7795940000000003	9.526413000000002
soundscape_train_unimodal142.wav	siren	7.1132480000000005	10.0
soundscape_train_uniform1355.wav	street_music	0.093899	0.7827850000000001
soundscape_train_uniform1355.wav	engine_idling	6.876791000000001	8.173428999999999
soundscape_train_uniform1355.wav	car_horn	8.185834	10.0
soundscape_train_uniform1433.wav	car_horn	0.09684	0.35459300000000005
soundscape_train_uniform1433.wav	siren	4.724882	8.334749
soundscape_train_uniform1433.wav	street_music	6.1952630000000015	8.34458
soundscape_train_bimodal298.wav	jackhammer	0.3882890000000001	2.087819
soundscape_train_bimodal298.wav	jackhammer	3.8969339999999995	6.600663000000001
soundscape_train_bimodal298.wav	dog_bark	0.5223770000000001	3.4854300000000005
soundscape_train_bimodal298.wav	siren	2.5448630000000003	6.4831280000000024
soundscape_train_bimodal298.wav	street_music	3.68362	6.687827
soundscape_train_bimodal298.wav	gun_shot	7.4231500000000015	8.184814000000001
soundscape_train_bimodal298.wav	air_conditioner	7.8572190000000015	9.51942
soundscape_train_unimodal624.wav	air_conditioner	2.660288	4.14133
soundscape_train_unimodal624.wav	air_conditioner	6.769037000000001	9.246847
soundscape_train_unimodal624.wav	gun_shot	3.4294110000000004	4.762885000000002
soundscape_train_unimodal624.wav	dog_bark	3.5083990000000003	6.744422000000001
soundscape_train_unimodal624.wav	siren	4.10264	9.845886
soundscape_train_unimodal624.wav	drilling	5.764323	9.527836
soundscape_train_unimodal624.wav	street_music	8.053605000000001	10.000000000000002
soundscape_train_unimodal1635.wav	engine_idling	5.36423	8.100503
soundscape_train_unimodal1635.wav	children_playing	5.379883	9.093075
soundscape_train_unimodal1153.wav	drilling	5.572655	7.037972
soundscape_train_uniform1369.wav	engine_idling	0.222474	2.004736
soundscape_train_uniform1369.wav	children_playing	1.769065	4.115636
soundscape_train_uniform1369.wav	car_horn	3.3040890000000003	3.896639
soundscape_train_uniform1369.wav	car_horn	5.306445	6.720594
soundscape_train_uniform1369.wav	jackhammer	3.964798000000001	4.81692
soundscape_train_unimodal1147.wav	street_music	3.069439	5.020707
soundscape_train_unimodal1147.wav	gun_shot	3.1071020000000003	4.875772
soundscape_train_unimodal1147.wav	dog_bark	3.60739	6.253762999999998
soundscape_train_unimodal1147.wav	engine_idling	5.070242	7.305291
soundscape_train_bimodal1289.wav	drilling	0.8606969999999999	1.424697
soundscape_train_bimodal1289.wav	siren	4.136183	5.740679
soundscape_train_unimodal618.wav	children_playing	1.8099150000000002	2.3739280000000003
soundscape_train_unimodal618.wav	street_music	3.430639	4.591611
soundscape_train_unimodal618.wav	car_horn	3.71486	8.330508
soundscape_train_unimodal618.wav	dog_bark	4.9080710000000005	8.866238000000003
soundscape_train_unimodal618.wav	air_conditioner	5.173138000000002	8.580973
soundscape_train_unimodal618.wav	drilling	6.385131	6.934908999999998
soundscape_train_unimodal1621.wav	gun_shot	3.053477	6.070608
soundscape_train_unimodal1621.wav	children_playing	3.158452	6.269205000000001
soundscape_train_unimodal1621.wav	engine_idling	4.7840820000000015	8.490072999999999
soundscape_train_uniform1180.wav	dog_bark	0.319056	1.809965
soundscape_train_uniform1180.wav	jackhammer	3.961786	5.604183
soundscape_train_uniform1180.wav	jackhammer	7.589467000000001	10.0
soundscape_train_uniform1180.wav	siren	4.4879500000000005	7.0656750000000015
soundscape_train_uniform1180.wav	gun_shot	4.727785	5.847705
soundscape_train_uniform1180.wav	car_horn	4.998723	7.256407
soundscape_train_uniform1180.wav	drilling	5.912579	7.874994999999998
soundscape_train_unimodal397.wav	jackhammer	0.7148650000000001	2.09427
soundscape_train_unimodal397.wav	jackhammer	6.586976000000001	10.0
soundscape_train_unimodal397.wav	gun_shot	2.5236210000000003	5.2980350000000005
soundscape_train_unimodal397.wav	air_conditioner	3.897866000000001	5.465765
soundscape_train_unimodal397.wav	air_conditioner	5.6987130000000015	8.563767
soundscape_train_unimodal397.wav	children_playing	5.463914	9.103978
soundscape_train_unimodal397.wav	dog_bark	8.026655	9.766012
soundscape_train_bimodal1060.wav	air_conditioner	0.4751610000000001	2.8333720000000002
soundscape_train_bimodal1060.wav	jackhammer	1.81962	5.23499
soundscape_train_bimodal1060.wav	siren	1.9079580000000005	3.03067
soundscape_train_bimodal1060.wav	dog_bark	2.98362	5.4615670000000005
soundscape_train_bimodal1060.wav	car_horn	4.0871080000000015	5.951040000000001
soundscape_train_uniform758.wav	drilling	7.321503000000001	10.0
soundscape_train_uniform980.wav	gun_shot	8.721467	9.979391
soundscape_train_bimodal1706.wav	air_conditioner	1.984617	4.153612000000002
soundscape_train_uniform994.wav	jackhammer	4.6592600000000015	6.792487000000001
soundscape_train_uniform994.wav	jackhammer	7.5084870000000015	8.142635
soundscape_train_uniform994.wav	car_horn	6.108224000000001	8.344525
soundscape_train_bimodal1712.wav	street_music	4.247363	5.717741
soundscape_train_unimodal383.wav	air_conditioner	6.2474110000000005	6.9372190000000025
soundscape_train_bimodal1074.wav	drilling	3.121296	3.729685
soundscape_train_bimodal1074.wav	drilling	7.032928	8.983927
soundscape_train_bimodal1074.wav	jackhammer	5.1531410000000015	6.4262310000000005
soundscape_train_bimodal1074.wav	gun_shot	5.60231	6.589424
soundscape_train_bimodal1074.wav	street_music	7.073671000000001	9.238555
soundscape_train_bimodal1074.wav	car_horn	7.204846000000001	7.522469000000001
soundscape_train_uniform1194.wav	children_playing	3.1656600000000004	5.1985729990000005
soundscape_train_uniform1194.wav	street_music	7.272075	10.0
soundscape_train_uniform1194.wav	engine_idling	7.666769	10.0
soundscape_train_unimodal1392.wav	dog_bark	7.6867100000000015	8.037427000000001
soundscape_train_bimodal717.wav	air_conditioner	6.373522	9.384392
soundscape_train_uniform1802.wav	children_playing	0.5807939999999999	1.7316710000000002
soundscape_train_uniform1802.wav	dog_bark	1.20842	2.3761460000000003
soundscape_train_uniform1802.wav	engine_idling	2.6200970000000003	3.8713290000000002
soundscape_train_uniform1802.wav	siren	6.163692	10.0
soundscape_train_uniform1802.wav	siren	6.771353	7.847869999999999
soundscape_train_uniform1802.wav	street_music	6.233225	10.0
soundscape_train_uniform1802.wav	jackhammer	8.509339	10.0
soundscape_train_uniform764.wav	dog_bark	0.8091860000000001	3.9459980000000003
soundscape_train_uniform764.wav	children_playing	2.733985	6.7731
soundscape_train_uniform764.wav	street_music	2.8164040000000004	5.8257660000000016
soundscape_train_uniform764.wav	air_conditioner	2.983258	3.4284480000000004
soundscape_train_uniform764.wav	car_horn	6.5793690000000025	6.739333000000001
soundscape_train_uniform770.wav	jackhammer	0.8348460000000001	1.400106
soundscape_train_uniform1816.wav	engine_idling	0.318371	2.688348
soundscape_train_uniform1816.wav	siren	3.734888	6.989853
soundscape_train_uniform1816.wav	siren	8.519502000000001	10.000000000000002
soundscape_train_uniform1816.wav	drilling	5.999836	7.717942999999999
soundscape_train_uniform1816.wav	children_playing	6.897102	8.168241
soundscape_train_bimodal1048.wav	street_music	0.408635	1.644205
soundscape_train_bimodal1048.wav	drilling	3.032271	6.638235000000001
soundscape_train_bimodal1048.wav	gun_shot	3.789499	5.025448000000001
soundscape_train_bimodal1048.wav	car_horn	5.8224930000000015	10.0
soundscape_train_bimodal1048.wav	jackhammer	7.0984250000000015	10.0
soundscape_train_bimodal1048.wav	engine_idling	8.416796000000001	9.277347
soundscape_train_unimodal1386.wav	jackhammer	1.710184	4.013376999999998
soundscape_train_unimodal1386.wav	drilling	3.599772	5.079676999999998
soundscape_train_unimodal1386.wav	drilling	7.430084000000001	10.0
soundscape_train_unimodal1386.wav	street_music	4.9782350000000015	6.467074
soundscape_train_unimodal1386.wav	siren	5.067741000000002	7.452053999999999
soundscape_train_unimodal1386.wav	car_horn	7.318132	8.714882000000001
soundscape_train_bimodal703.wav	street_music	2.91692	4.494367
soundscape_train_bimodal703.wav	street_music	7.014087000000001	9.270155
soundscape_train_bimodal703.wav	air_conditioner	3.749682	6.7530230000000016
soundscape_train_bimodal703.wav	drilling	5.166515	5.880048
soundscape_train_bimodal703.wav	gun_shot	5.7317810000000025	6.580126000000001
soundscape_train_bimodal703.wav	dog_bark	6.0217920000000005	9.707375
soundscape_train_bimodal703.wav	siren	6.311181	9.5554
soundscape_train_bimodal703.wav	children_playing	7.9956809999999985	10.0
soundscape_train_unimodal354.wav	street_music	1.232125	7.863137000000001
soundscape_train_unimodal354.wav	jackhammer	2.2927020000000002	3.602602
soundscape_train_unimodal354.wav	drilling	4.1143410000000005	6.398574
soundscape_train_unimodal354.wav	siren	4.5467590000000015	5.20945
soundscape_train_unimodal354.wav	air_conditioner	6.363451	7.231083000000001
soundscape_train_unimodal354.wav	car_horn	9.028095	10.0
soundscape_train_bimodal930.wav	street_music	1.7937070000000002	2.781813
soundscape_train_bimodal930.wav	dog_bark	4.9527090000000005	6.9041229999999985
soundscape_train_bimodal930.wav	dog_bark	9.409003	10.0
soundscape_train_bimodal930.wav	engine_idling	5.311368000000001	7.085567000000001
soundscape_train_uniform1143.wav	car_horn	6.5384600000000015	7.1544110000000005
soundscape_train_bimodal38.wav	gun_shot	1.042303	1.642483
soundscape_train_bimodal38.wav	gun_shot	5.822229	6.599958999999999
soundscape_train_bimodal38.wav	dog_bark	2.1215010000000003	5.7416100000000005
soundscape_train_bimodal38.wav	drilling	3.0075130000000003	6.244583
soundscape_train_bimodal38.wav	engine_idling	3.066663	3.904394
soundscape_train_bimodal38.wav	street_music	6.445081	7.927881
soundscape_train_bimodal38.wav	street_music	8.395844	10.0
soundscape_train_bimodal38.wav	car_horn	7.53188	8.341185000000001
soundscape_train_uniform1625.wav	siren	2.272257	5.034684
soundscape_train_uniform1625.wav	engine_idling	3.5315320000000003	5.4328340000000015
soundscape_train_uniform1625.wav	car_horn	6.6856800000000005	8.215777999
soundscape_train_uniform1625.wav	children_playing	6.6985980000000005	10.0
soundscape_train_unimodal432.wav	siren	1.737697	3.7726370000000014
soundscape_train_unimodal432.wav	siren	5.727336	7.461105
soundscape_train_unimodal432.wav	children_playing	3.559648	5.562375
soundscape_train_unimodal432.wav	car_horn	3.614437	4.748250999
soundscape_train_unimodal432.wav	engine_idling	4.631844999999998	7.0761140000000005
soundscape_train_unimodal432.wav	street_music	6.574032000000001	9.900745
soundscape_train_unimodal432.wav	drilling	6.821569	7.5008149999999985
soundscape_train_unimodal432.wav	air_conditioner	7.1691699999999985	10.0
soundscape_train_uniform943.wav	engine_idling	0.389846	3.192248
soundscape_train_uniform943.wav	air_conditioner	3.0914360000000003	5.936719
soundscape_train_uniform943.wav	air_conditioner	7.1120920000000005	10.0
soundscape_train_uniform957.wav	engine_idling	0.8648540000000001	3.392412
soundscape_train_uniform957.wav	drilling	1.010477	2.968584
soundscape_train_uniform957.wav	dog_bark	3.80154	4.778701
soundscape_train_uniform957.wav	siren	7.727939	9.37856
soundscape_train_unimodal426.wav	dog_bark	3.772063	4.470607
soundscape_train_unimodal426.wav	gun_shot	4.271428	5.214511
soundscape_train_unimodal426.wav	jackhammer	4.641186	7.8369560000000025
soundscape_train_unimodal426.wav	car_horn	7.219552	10.0
soundscape_train_unimodal426.wav	drilling	7.717957000000001	10.0
soundscape_train_bimodal1909.wav	air_conditioner	0.06250799900000001	1.255725999
soundscape_train_bimodal1909.wav	air_conditioner	3.792321	6.8162350000000025
soundscape_train_bimodal1909.wav	car_horn	1.011298	1.84513
soundscape_train_bimodal1909.wav	dog_bark	1.779641	4.5073370000000015
soundscape_train_bimodal1909.wav	dog_bark	5.2223820000000005	6.887202
soundscape_train_bimodal1909.wav	children_playing	2.007432	6.176381000000001
soundscape_train_bimodal1909.wav	engine_idling	4.853776	5.680322
soundscape_train_bimodal1909.wav	engine_idling	7.073342	10.0
soundscape_train_uniform1631.wav	children_playing	0.06465799900000001	2.516518999
soundscape_train_uniform1631.wav	gun_shot	0.227819	1.370146
soundscape_train_uniform1631.wav	siren	4.2917770000000015	7.232989000000001
soundscape_train_uniform1157.wav	drilling	1.082688	5.145269000000001
soundscape_train_uniform1157.wav	siren	2.939994	7.28402
soundscape_train_uniform1157.wav	dog_bark	6.4526200000000005	8.795256
soundscape_train_unimodal1379.wav	children_playing	4.0805060000000015	6.8582730000000005
soundscape_train_unimodal1379.wav	drilling	4.1566160000000005	6.788817000000001
soundscape_train_unimodal1379.wav	dog_bark	7.14381	7.92662
soundscape_train_unimodal340.wav	street_music	2.3159810000000003	4.019176
soundscape_train_unimodal340.wav	engine_idling	2.857772	5.118374998999999
soundscape_train_unimodal340.wav	jackhammer	3.886721	4.863613
soundscape_train_unimodal340.wav	children_playing	5.103322	8.471770000000001
soundscape_train_unimodal340.wav	drilling	5.782648	10.0
soundscape_train_unimodal340.wav	gun_shot	6.2025830000000015	6.803066
soundscape_train_unimodal340.wav	siren	6.6239170000000005	8.741923
soundscape_train_unimodal340.wav	dog_bark	7.307622999999999	8.236084
soundscape_train_bimodal924.wav	engine_idling	3.5473640000000004	6.701778000000001
soundscape_train_bimodal924.wav	drilling	3.874192	7.007196
soundscape_train_bimodal924.wav	street_music	5.0799270000000005	6.8077260000000015
soundscape_train_bimodal924.wav	car_horn	6.6880440000000005	9.17313
soundscape_train_bimodal924.wav	children_playing	7.427911000000001	10.0
soundscape_train_unimodal1351.wav	air_conditioner	3.238185	7.545247
soundscape_train_unimodal368.wav	jackhammer	2.3183960000000003	3.2974960000000006
soundscape_train_unimodal368.wav	jackhammer	5.804229	7.153410000000001
soundscape_train_unimodal368.wav	dog_bark	3.4101280000000003	4.2689059999999985
soundscape_train_unimodal368.wav	gun_shot	4.3688660000000015	6.1787740000000015
soundscape_train_unimodal368.wav	gun_shot	8.853535	9.813163000000001
soundscape_train_unimodal368.wav	siren	4.612589000000002	7.4927009999999985
soundscape_train_unimodal1437.wav	street_music	2.040503	3.594252
soundscape_train_unimodal1437.wav	drilling	2.550945	5.2430769999999995
soundscape_train_unimodal1437.wav	siren	4.989245	5.637104000000001
soundscape_train_unimodal1437.wav	air_conditioner	7.0935510000000015	8.660134000000001
soundscape_train_bimodal1921.wav	engine_idling	0.653609	2.736857
soundscape_train_bimodal1921.wav	engine_idling	7.300948000000001	10.0
soundscape_train_bimodal1921.wav	gun_shot	5.357629	7.1794080000000005
soundscape_train_bimodal1921.wav	street_music	5.420332	6.6205940000000005
soundscape_train_bimodal1921.wav	street_music	6.808163	10.0
soundscape_train_bimodal1921.wav	drilling	6.184538000000001	8.402846
soundscape_train_bimodal1921.wav	jackhammer	7.576441000000001	9.322022
soundscape_train_bimodal1921.wav	air_conditioner	7.914169	10.0
soundscape_train_bimodal1921.wav	siren	8.49672	9.476847
soundscape_train_uniform1619.wav	children_playing	2.7714290000000004	3.690322000000001
soundscape_train_uniform1619.wav	car_horn	9.354648	10.000000000000002
soundscape_train_unimodal1423.wav	dog_bark	2.505075	4.203202
soundscape_train_unimodal1423.wav	children_playing	4.119426000000002	5.276835000000001
soundscape_train_bimodal1935.wav	jackhammer	0.161092	2.510415
soundscape_train_bimodal1935.wav	engine_idling	2.053551	5.989235000000001
soundscape_train_bimodal1935.wav	car_horn	4.2881670000000005	8.977262
soundscape_train_bimodal1935.wav	street_music	5.169910000000002	7.1098810000000014
soundscape_train_bimodal1935.wav	drilling	5.5307720000000025	6.6968710000000025
soundscape_train_bimodal1935.wav	dog_bark	7.4436339999999985	7.9790839999999985
soundscape_train_unimodal1345.wav	engine_idling	1.970566	2.641463
soundscape_train_unimodal1345.wav	siren	3.0479350000000003	4.425314
soundscape_train_unimodal1345.wav	siren	5.304926999999998	7.430163998999999
soundscape_train_unimodal1345.wav	air_conditioner	4.534432000000002	7.333806000000001
soundscape_train_unimodal1345.wav	gun_shot	4.597921	5.8825920000000025
soundscape_train_bimodal918.wav	siren	2.8852040000000003	5.9759100000000025
soundscape_train_bimodal918.wav	children_playing	3.548744	6.290818
soundscape_train_bimodal918.wav	air_conditioner	6.819453	8.963171
soundscape_train_bimodal10.wav	jackhammer	0.519877	1.7878310000000002
soundscape_train_bimodal10.wav	jackhammer	2.48741	4.3241200000000015
soundscape_train_bimodal10.wav	drilling	5.861358	9.518126
soundscape_train_bimodal10.wav	siren	6.709957000000001	10.0
soundscape_train_bimodal10.wav	gun_shot	7.8136470000000005	8.886187
soundscape_train_bimodal10.wav	air_conditioner	7.8477900000000025	10.0
soundscape_train_bimodal10.wav	engine_idling	8.581652	9.778707
soundscape_train_bimodal887.wav	drilling	1.03034	3.212975
soundscape_train_bimodal887.wav	air_conditioner	2.0131740000000002	4.462200000000001
soundscape_train_bimodal887.wav	gun_shot	2.2662149990000002	2.9489729990000004
soundscape_train_bimodal887.wav	gun_shot	4.946283	5.6887300000000005
soundscape_train_bimodal887.wav	engine_idling	5.0442800000000005	6.2214030000000005
soundscape_train_bimodal887.wav	engine_idling	6.948449	10.0
soundscape_train_bimodal887.wav	siren	7.157089999999998	10.0
soundscape_train_bimodal1114.wav	engine_idling	0.27165	3.5817790000000005
soundscape_train_bimodal1114.wav	engine_idling	4.5723910000000005	8.012789000000001
soundscape_train_unimodal585.wav	engine_idling	0.069651	0.8960819999999999
soundscape_train_unimodal585.wav	engine_idling	5.3361920000000005	7.819942000000001
soundscape_train_unimodal585.wav	jackhammer	3.437012	6.001581
soundscape_train_unimodal585.wav	siren	4.9406680000000005	5.5105960000000005
soundscape_train_unimodal585.wav	siren	5.5818629999999985	6.348117
soundscape_train_unimodal585.wav	street_music	5.4336530000000005	7.256831000000001
soundscape_train_unimodal585.wav	children_playing	5.684119	6.409972
soundscape_train_bimodal1672.wav	children_playing	0.366644	1.3072549999999998
soundscape_train_bimodal1672.wav	children_playing	4.5626060000000015	5.944878000000001
soundscape_train_bimodal1672.wav	children_playing	7.006001	7.747136
soundscape_train_bimodal1672.wav	siren	1.161262	3.34628
